"species","status"
"Vanda hindsii","LC"
"Vanda scandens","EN"
"Vanda tessellata","LC"
"Vanilla cribbiana","LC"
"Vanilla hartii","LC"
"Vanilla inodora","LC"
"Vanilla insignis","LC"
"Vanilla odorata","LC"
"Vanilla phaeantha","LC"
"Vanilla planifolia","EN"
"Vanilla pompona","LC"
"Yoania japonica","LC"
"Zeuxine amboinensis","LC"
"Zeuxine odorata","EN"
"Zeuxine strateumatica","LC"
"Zygopetalum crinitum","LC"
